,X,Y,Z
156789,87.922,57.93,
156790,87.069,57.305,
156791,87.626,54.744,
156792,87.777,54.486,
156793,88.095,54.542,
156794,96.114,54.542,
156795,96.43,54.486,
156796,96.717,54.321,
156797,96.929,54.068,
156798,97.043,53.758,
156799,97.043,53.427,
156800,96.929,53.116,
156801,96.717,52.864,
156802,96.43,52.699,
156803,96.115,52.642,
156804,88.094,52.642,
156805,87.777,52.699,
156806,87.492,52.864,
156807,87.279,53.117,
156808,87.166,53.427,
156809,87.166,53.758,
156810,87.279,54.067,
156811,87.492,54.321,
156812,87.777,54.486,
156813,87.974,54.52,
156814,87.922,54.815,
156815,87.069,54.19,
156816,86.927,53.386,
156817,87.626,51.859,
156818,87.777,51.601,
156819,88.095,51.657,
156820,96.114,51.657,
156821,96.43,51.601,
156822,96.718,51.435,
156823,96.928,51.183,
156824,97.043,50.872,
156825,97.043,50.542,
156826,96.929,50.231,
156827,96.717,49.979,
156828,96.43,49.813,
156829,96.115,49.757,
156830,88.094,49.757,
156831,87.777,49.813,
156832,87.492,49.979,
156833,87.279,50.232,
156834,87.166,50.542,
156835,87.166,50.872,
156836,87.279,51.182,
156837,87.492,51.436,
156838,87.777,51.601,
156839,87.974,51.635,
156840,87.922,51.93,
156841,97.963,51.896,
156842,98.015,51.601,
156843,98.331,51.657,
156844,106.351,51.657,
156845,106.667,51.601,
156846,106.955,51.435,
156847,107.166,51.182,
156848,107.279,50.872,
156849,107.279,50.541,
156850,107.166,50.232,
156851,106.954,49.979,
156852,106.667,49.813,
156853,106.352,49.757,
156854,98.33,49.757,
156855,98.015,49.813,
156856,97.728,49.979,
156857,97.516,50.232,
156858,97.403,50.541,
156859,97.403,50.872,
156860,97.516,51.182,
156861,97.727,51.435,
156862,98.015,51.601,
156863,98.212,51.636,
156864,98.16,51.931,
156865,97.292,53.036,
156866,97.29,54.152,
156867,97.963,54.781,
156868,98.015,54.486,
156869,98.331,54.542,
156870,106.351,54.542,
156871,106.667,54.486,
156872,106.954,54.321,
156873,107.166,54.067,
156874,107.279,53.758,
156875,107.279,53.426,
156876,107.166,53.117,
156877,106.954,52.864,
156878,106.667,52.699,
156879,106.352,52.642,
156880,98.33,52.642,
156881,98.015,52.699,
156882,97.728,52.864,
156883,97.516,53.117,
156884,97.403,53.426,
156885,97.403,53.758,
156886,97.516,54.067,
156887,97.728,54.321,
156888,98.015,54.486,
156889,98.212,54.521,
156890,98.16,54.816,
156891,97.291,56.149,
156892,97.288,57.264,
156893,97.963,57.896,
156894,98.015,57.601,
156895,98.331,57.657,
156896,106.351,57.657,
156897,106.667,57.601,
156898,106.955,57.435,
156899,107.166,57.182,
156900,107.279,56.872,
156901,107.279,56.541,
156902,107.166,56.232,
156903,106.954,55.979,
156904,106.667,55.813,
156905,106.352,55.757,
156906,98.33,55.757,
156907,98.015,55.813,
156908,97.728,55.979,
156909,97.516,56.232,
156910,97.403,56.541,
156911,97.403,56.872,
156912,97.516,57.182,
156913,97.727,57.435,
156914,98.015,57.601,
156915,98.212,57.636,
156916,98.16,57.931,
156917,97.317,57.3,
156918,97.223,52.243,
156919,,,
156920,97.061,52.15,
156921,97.223,52.056,
156922,97.385,52.15,
156923,97.223,52.243,
156924,97.222,54.942,
156925,97.584,55.15,
156926,97.223,55.359,
156927,96.861,55.149,
156928,97.222,54.942,
156929,97.223,49.359,
156930,96.705,49.059,
156931,96.185,48.967,
156932,88.026,48.967,
156933,87.501,49.059,
156934,86.976,49.365,
156935,86.584,49.83,
156936,86.376,50.403,
156937,86.376,51.011,
156938,86.584,51.584,
156939,86.976,52.05,
156940,87.149,52.15,
156941,86.977,52.249,
156942,86.584,52.715,
156943,86.376,53.288,
156944,86.376,53.898,
156945,86.584,54.469,
156946,86.976,54.935,
156947,87.346,55.149,
156948,86.976,55.365,
156949,86.584,55.83,
156950,86.376,56.403,
156951,86.376,57.011,
156952,86.584,57.584,
156953,86.976,58.05,
156954,87.502,58.355,
156955,88.027,58.447,
156956,96.183,58.447,
156957,96.704,58.355,
156958,97.222,58.056,
156959,97.741,58.355,
156960,98.262,58.447,
156961,106.42,58.447,
156962,106.941,58.355,
156963,107.472,58.049,
156964,107.861,57.582,
156965,108.069,57.012,
156966,108.069,56.401,
156967,107.861,55.83,
156968,107.47,55.365,
156969,107.098,55.15,
156970,107.47,54.936,
156971,107.861,54.468,
156972,108.069,53.898,
156973,108.069,53.286,
156974,107.861,52.715,
156975,107.469,52.249,
156976,107.297,52.15,
156977,107.472,52.049,
156978,107.861,51.582,
156979,108.069,51.012,
156980,108.069,50.401,
156981,107.861,49.83,
156982,107.47,49.365,
156983,106.942,49.059,
156984,106.422,48.967,
156985,98.26,48.967,
156986,97.74,49.059,
156987,97.223,49.359,
156988,69.274,47.96,
156989,162.64,47.959,
156990,162.641,97.04,
156991,69.275,97.04,
156992,69.274,47.96,
156993,98.262,86.553,
156994,97.741,86.645,
156995,97.222,86.944,
156996,96.704,86.645,
156997,96.183,86.553,
156998,88.027,86.553,
156999,87.502,86.645,
157000,86.976,86.95,
157001,86.584,87.416,
157002,86.376,87.989,
157003,86.376,88.597,
157004,86.584,89.17,
157005,86.976,89.635,
157006,87.346,89.851,
157007,86.976,90.065,
157008,86.584,90.531,
157009,86.376,91.102,
157010,86.376,91.712,
157011,86.584,92.285,
157012,86.977,92.751,
157013,87.149,92.85,
157014,86.976,92.95,
157015,86.584,93.416,
157016,86.376,93.989,
157017,86.376,94.597,
157018,86.584,95.17,
157019,86.976,95.635,
157020,87.501,95.941,
157021,88.026,96.033,
157022,96.185,96.033,
157023,96.705,95.941,
157024,97.223,95.641,
157025,97.74,95.941,
157026,98.26,96.033,
157027,106.422,96.033,
157028,106.942,95.941,
157029,107.47,95.635,
157030,107.861,95.17,
157031,108.069,94.599,
157032,108.069,93.988,
157033,107.861,93.418,
157034,107.472,92.951,
157035,107.297,92.85,
157036,107.469,92.751,
157037,107.861,92.285,
157038,108.069,91.714,
157039,108.069,91.102,
157040,107.861,90.532,
157041,107.47,90.064,
157042,107.098,89.85,
157043,107.47,89.635,
157044,107.861,89.17,
157045,108.069,88.599,
157046,108.069,87.988,
157047,107.861,87.418,
157048,107.472,86.951,
157049,106.941,86.645,
157050,106.42,86.553,
157051,98.262,86.553,
157052,97.288,87.736,
157053,97.223,89.641,
157054,97.584,89.85,
157055,97.222,90.058,
157056,96.861,89.851,
157057,97.223,89.641,
157058,97.288,87.736,
157059,121.699,66.057,
157060,121.298,66.857,
157061,120.952,67.683,
157062,120.662,68.529,
157063,120.427,69.393,
157064,120.251,70.271,
157065,120.134,71.158,
157066,120.074,72.055,
157067,120.074,72.951,
157068,120.134,73.845,
157069,120.251,74.732,
157070,120.427,75.61,
157071,120.662,76.473,
157072,120.952,77.319,
157073,121.299,78.147,
157074,121.7,78.945,
157075,122.149,79.717,
157076,122.652,80.46,
157077,123.203,81.166,
157078,123.797,81.834,
157079,124.435,82.461,
157080,125.114,83.047,
157081,125.83,83.586,
157082,126.579,84.075,
157083,127.361,84.515,
157084,128.169,84.9,
157085,128.999,85.232,
157086,129.851,85.509,
157087,130.717,85.728,
157088,131.599,85.891,
157089,132.489,85.993,
157090,133.383,86.038,
157091,134.278,86.025,
157092,135.17,85.951,
157093,136.055,85.818,
157094,136.931,85.626,
157095,137.792,85.378,
157096,138.633,85.074,
157097,139.452,84.713,
157098,140.247,84.3,
157099,141.012,83.836,
157100,141.745,83.322,
157101,142.444,82.76,
157102,143.101,82.153,
157103,143.719,81.505,
157104,144.293,80.817,
157105,144.819,80.09,
157106,145.298,79.333,
157107,145.722,78.545,
157108,146.096,77.731,
157109,146.414,76.895,
157110,146.676,76.039,
157111,146.881,75.166,
157112,147.028,74.284,
157113,147.119,73.394,
157114,147.147,72.499,
157115,147.119,71.604,
157116,147.028,70.714,
157117,146.881,69.831,
157118,146.675,68.958,
157119,146.414,68.103,
157120,146.096,67.267,
157121,145.722,66.453,
157122,145.296,65.665,
157123,144.818,64.908,
157124,144.293,64.183,
157125,143.719,63.495,
157126,143.101,62.847,
157127,142.444,62.24,
157128,141.745,61.678,
157129,141.012,61.164,
157130,140.247,60.7,
157131,139.452,60.287,
157132,138.633,59.926,
157133,137.792,59.622,
157134,136.931,59.374,
157135,136.055,59.182,
157136,135.17,59.049,
157137,134.278,58.975,
157138,133.383,58.962,
157139,132.489,59.007,
157140,131.599,59.109,
157141,130.717,59.272,
157142,129.851,59.491,
157143,128.999,59.768,
157144,128.169,60.1,
157145,127.361,60.485,
157146,126.579,60.925,
157147,125.83,61.414,
157148,125.114,61.953,
157149,124.435,62.539,
157150,123.797,63.166,
157151,123.203,63.834,
157152,122.652,64.54,
157153,122.15,65.282,
157154,121.699,66.057,
157155,124.804,62.948,
157156,126.152,61.863,
157157,127.615,60.975,
157158,128.894,60.416,
157159,162.459,48.757,
157160,161.841,48.139,
157161,161.276,48.139,
157162,162.459,49.322,
157163,162.459,49.888,
157164,160.71,48.139,
157165,160.144,48.139,
157166,162.459,50.454,
157167,162.459,51.019,
157168,159.579,48.139,
157169,159.013,48.139,
157170,162.459,51.585,
157171,162.459,52.151,
157172,158.447,48.139,
157173,157.882,48.139,
157174,162.459,52.716,
157175,162.459,53.282,
157176,157.316,48.139,
157177,156.75,48.139,
157178,162.459,53.848,
157179,162.459,54.413,
157180,156.185,48.139,
157181,155.619,48.139,
157182,162.459,54.979,
157183,162.459,55.545,
157184,155.053,48.139,
157185,154.487,48.139,
157186,162.459,56.111,
157187,162.459,56.676,
157188,153.922,48.139,
157189,153.356,48.139,
157190,162.459,57.242,
157191,162.459,57.808,
157192,152.79,48.139,
157193,152.225,48.139,
157194,162.459,58.373,
157195,162.459,58.939,
157196,151.659,48.139,
157197,151.093,48.139,
157198,162.459,59.505,
157199,162.459,60.07,
157200,150.528,48.139,
157201,149.962,48.139,
157202,162.459,60.636,
157203,162.459,61.202,
157204,149.396,48.139,
157205,148.831,48.139,
157206,162.459,61.767,
157207,162.459,62.333,
157208,148.265,48.139,
157209,147.699,48.139,
157210,162.459,62.899,
157211,162.459,63.464,
157212,147.134,48.139,
157213,146.568,48.139,
157214,162.459,64.03,
157215,162.459,64.596,
157216,146.002,48.139,
157217,145.437,48.139,
157218,162.459,65.162,
157219,162.459,65.727,
157220,144.871,48.139,
157221,144.305,48.139,
157222,162.459,66.293,
157223,162.459,66.859,
157224,143.739,48.139,
157225,143.174,48.139,
157226,162.459,67.424,
157227,162.459,67.99,
157228,142.608,48.139,
157229,142.042,48.139,
157230,162.459,68.556,
157231,162.459,69.121,
157232,141.477,48.139,
157233,140.911,48.139,
157234,162.459,69.687,
157235,162.459,70.253,
157236,140.345,48.139,
157237,139.78,48.139,
157238,162.459,70.818,
157239,162.459,71.384,
157240,139.214,48.139,
157241,138.648,48.139,
157242,162.459,71.95,
157243,162.459,72.515,
157244,138.083,48.139,
157245,137.517,48.139,
157246,162.459,73.081,
157247,162.459,73.647,
157248,136.951,48.139,
157249,136.386,48.139,
157250,162.459,74.212,
157251,162.459,74.778,
157252,135.82,48.139,
157253,135.254,48.139,
157254,162.459,75.344,
157255,162.459,75.91,
157256,134.688,48.139,
157257,134.123,48.139,
157258,162.459,76.475,
157259,162.459,77.041,
157260,133.557,48.139,
157261,132.991,48.139,
157262,162.459,77.607,
157263,162.459,78.172,
157264,132.426,48.139,
157265,131.86,48.139,
157266,162.459,78.738,
157267,162.459,79.304,
157268,131.294,48.139,
157269,130.729,48.139,
157270,162.459,79.869,
157271,162.459,80.435,
157272,130.163,48.139,
157273,129.597,48.139,
157274,162.459,81.001,
157275,162.459,81.566,
157276,129.032,48.139,
157277,128.466,48.139,
157278,141.9,61.573,
157279,141.97,61.643,
157280,140.273,60.511,
157281,127.9,48.139,
157282,127.335,48.139,
157283,139.156,59.96,
157284,139.226,60.03,
157285,138.213,59.582,
157286,126.769,48.139,
157287,126.203,48.139,
157288,137.381,59.317,
157289,136.62,59.121,
157290,125.638,48.139,
157291,125.072,48.139,
157292,135.91,58.977,
157293,135.245,58.877,
157294,124.506,48.139,
157295,123.94,48.139,
157296,134.624,58.822,
157297,134.027,58.79,
157298,123.375,48.139,
157299,122.809,48.139,
157300,133.453,58.783,
157301,132.91,58.805,
157302,122.243,48.139,
157303,121.678,48.139,
157304,132.377,58.838,
157305,131.869,58.896,
157306,121.112,48.139,
157307,120.546,48.139,
157308,131.374,58.967,
157309,130.898,59.056,
157310,119.981,48.139,
157311,119.415,48.139,
157312,130.433,59.157,
157313,129.982,59.271,
157314,118.849,48.139,
157315,118.284,48.139,
157316,129.545,59.4,
157317,129.118,59.539,
157318,117.718,48.139,
157319,117.152,48.139,
157320,128.704,59.691,
157321,128.3,59.853,
157322,116.587,48.139,
157323,116.021,48.139,
157324,127.907,60.024,
157325,127.523,60.207,
157326,115.456,48.139,
157327,114.89,48.139,
157328,127.148,60.397,
157329,126.786,60.601,
157330,114.325,48.139,
157331,113.759,48.139,
157332,126.427,60.807,
157333,126.085,61.031,
157334,113.193,48.139,
157335,112.627,48.139,
157336,125.743,61.255,
157337,125.419,61.497,
157338,112.062,48.139,
157339,111.496,48.139,
157340,125.096,61.739,
157341,124.786,61.995,
157342,110.93,48.139,
157343,110.365,48.139,
157344,124.483,62.257,
157345,124.187,62.528,
157346,109.799,48.139,
157347,109.233,48.139,
157348,123.902,62.808,
157349,123.62,63.092,
157350,108.668,48.139,
157351,108.102,48.139,
157352,123.354,63.392,
157353,123.088,63.691,
157354,107.536,48.139,
157355,106.971,48.139,
157356,122.838,64.007,
157357,122.591,64.325,
157358,108.026,49.761,
157359,107.956,49.691,
157360,108.248,50.548,
157361,122.356,64.656,
157362,122.127,64.993,
157363,108.229,51.094,
157364,108.077,51.509,
157365,121.908,65.34,
157366,121.7,65.697,
157367,107.862,51.859,
157368,107.796,52.359,
157369,121.496,66.059,
157370,121.307,66.436,
157371,108.248,53.376,
157372,108.244,53.938,
157373,121.12,66.814,
157374,120.953,67.213,
157375,108.093,54.353,
157376,107.888,54.714,
157377,120.786,67.612,
157378,120.641,68.032,
157379,107.631,55.022,
157380,107.561,54.952,
157381,108.153,56.11,
157382,120.497,68.454,
157383,120.374,68.896,
157384,108.248,56.77,
157385,108.169,57.257,
157386,120.252,69.341,
157387,120.159,69.813,
157388,108.018,57.672,
157389,107.761,57.981,
157390,120.067,70.287,
157391,120.001,70.787,
157392,107.471,58.257,
157393,107.112,58.463,
157394,119.944,71.295,
157395,119.909,71.825,
157396,106.669,58.585,
157397,106.144,58.626,
157398,119.893,72.375,
157399,119.893,72.941,
157400,105.578,58.626,
157401,105.013,58.626,
157402,119.933,73.546,
157403,119.996,74.175,
157404,104.447,58.626,
157405,103.881,58.626,
157406,120.088,74.833,
157407,120.229,75.54,
157408,103.316,58.626,
157409,102.75,58.626,
157410,120.429,76.306,
157411,120.499,76.376,
157412,120.701,77.143,
157413,102.184,58.626,
157414,101.619,58.626,
157415,121.077,78.085,
157416,121.147,78.155,
157417,121.657,79.231,
157418,101.053,58.626,
157419,100.487,58.626,
157420,122.787,80.926,
157421,122.857,80.996,
157422,125.193,83.333,
157423,138.72,96.859,
157424,139.285,96.859,
157425,126.875,84.449,
157426,126.805,84.379,
157427,128.02,85.028,
157428,139.851,96.859,
157429,140.417,96.859,
157430,128.969,85.411,
157431,128.899,85.341,
157432,129.807,85.684,
157433,140.982,96.859,
157434,141.548,96.859,
157435,130.565,85.875,
157436,131.267,86.012,
157437,142.114,96.859,
157438,142.68,96.859,
157439,131.93,86.11,
157440,132.562,86.176,
157441,143.245,96.859,
157442,143.811,96.859,
157443,133.158,86.206,
157444,133.73,86.213,
157445,144.377,96.859,
157446,144.942,96.859,
157447,134.288,86.204,
157448,134.81,86.161,
157449,145.508,96.859,
157450,146.074,96.859,
157451,135.324,86.11,
157452,135.816,86.035,
157453,146.639,96.859,
157454,147.205,96.859,
157455,136.295,85.949,
157456,136.759,85.847,
157457,147.771,96.859,
157458,148.336,96.859,
157459,137.21,85.733,
157460,137.648,85.605,
157461,148.902,96.859,
157462,149.468,96.859,
157463,138.075,85.466,
157464,138.491,85.316,
157465,150.033,96.859,
157466,150.599,96.859,
157467,138.895,85.155,
157468,139.288,84.982,
157469,151.165,96.859,
157470,151.73,96.859,
157471,139.672,84.801,
157472,140.044,84.607,
157473,152.296,96.859,
157474,152.862,96.859,
157475,140.412,84.409,
157476,140.765,84.196,
157477,153.428,96.859,
157478,153.993,96.859,
157479,141.117,83.983,
157480,141.449,83.749,
157481,154.559,96.859,
157482,155.125,96.859,
157483,141.782,83.517,
157484,142.098,83.267,
157485,155.69,96.859,
157486,156.256,96.859,
157487,142.412,83.015,
157488,142.716,82.753,
157489,156.822,96.859,
157490,157.387,96.859,
157491,143.01,82.481,
157492,143.298,82.204,
157493,157.953,96.859,
157494,158.519,96.859,
157495,143.575,81.915,
157496,143.851,81.626,
157497,159.084,96.859,
157498,159.65,96.859,
157499,144.108,81.317,
157500,144.365,81.008,
157501,160.216,96.859,
157502,160.781,96.859,
157503,144.608,80.686,
157504,144.845,80.357,
157505,161.347,96.859,
157506,161.913,96.859,
157507,145.074,80.021,
157508,145.294,79.674,
157509,162.459,96.84,
157510,162.459,96.274,
157511,145.507,79.321,
157512,145.705,78.954,
157513,162.459,95.709,
157514,162.459,95.143,
157515,145.9,78.584,
157516,146.079,78.196,
157517,162.459,94.577,
157518,162.459,94.011,
157519,146.257,77.809,
157520,146.413,77.399,
157521,162.459,93.446,
157522,162.459,92.88,
157523,146.569,76.989,
157524,146.703,76.558,
157525,162.459,92.314,
157526,162.459,91.749,
157527,146.836,76.125,
157528,146.946,75.67,
157529,162.459,91.183,
157530,162.459,90.617,
157531,147.054,75.212,
157532,147.134,74.727,
157533,162.459,90.052,
157534,162.459,89.486,
157535,147.212,74.239,
157536,147.264,73.725,
157537,162.459,88.92,
157538,162.459,88.355,
157539,147.304,73.199,
157540,147.321,72.65,
157541,162.459,87.789,
157542,162.459,87.223,
157543,147.312,72.076,
157544,147.286,71.484,
157545,162.459,86.658,
157546,162.459,86.092,
157547,147.222,70.854,
157548,147.121,70.188,
157549,162.459,85.526,
157550,162.459,84.961,
157551,146.984,69.485,
157552,146.791,68.727,
157553,162.459,84.395,
157554,162.459,83.829,
157555,146.527,67.897,
157556,146.457,67.827,
157557,146.149,66.953,
157558,162.459,83.263,
157559,162.459,82.698,
157560,145.584,65.823,
157561,145.514,65.753,
157562,144.526,64.198,
157563,162.459,82.132,
157564,162.529,82.202,
157565,138.154,96.859,
157566,99.921,58.626,
157567,99.356,58.626,
157568,137.588,96.859,
157569,137.023,96.859,
157570,98.79,58.626,
157571,98.22,58.622,
157572,136.457,96.859,
157573,135.891,96.859,
157574,97.398,58.366,
157575,96.91,58.443,
157576,135.326,96.859,
157577,134.76,96.859,
157578,96.478,58.577,
157579,95.962,58.626,
157580,134.194,96.859,
157581,133.629,96.859,
157582,95.396,58.626,
157583,94.83,58.626,
157584,133.063,96.859,
157585,132.497,96.859,
157586,94.265,58.626,
157587,93.699,58.626,
157588,131.931,96.859,
157589,131.366,96.859,
157590,93.133,58.626,
157591,92.568,58.626,
157592,130.8,96.859,
157593,130.234,96.859,
157594,92.002,58.626,
157595,91.436,58.626,
157596,129.669,96.859,
157597,129.103,96.859,
157598,90.87,58.626,
157599,90.305,58.626,
157600,128.537,96.859,
157601,127.972,96.859,
157602,89.739,58.626,
157603,89.173,58.626,
157604,127.406,96.859,
157605,126.84,96.859,
157606,88.608,58.626,
157607,88.042,58.626,
157608,126.275,96.859,
157609,125.709,96.859,
157610,87.292,58.442,
157611,87.222,58.372,
157612,86.368,57.518,
157613,76.989,48.139,
157614,76.424,48.139,
157615,125.143,96.859,
157616,124.578,96.859,
157617,75.858,48.139,
157618,75.292,48.139,
157619,124.012,96.859,
157620,123.446,96.859,
157621,74.727,48.139,
157622,74.161,48.139,
157623,122.881,96.859,
157624,122.315,96.859,
157625,73.595,48.139,
157626,73.029,48.139,
157627,121.749,96.859,
157628,121.183,96.859,
157629,72.464,48.139,
157630,71.898,48.139,
157631,120.618,96.859,
157632,120.052,96.859,
157633,71.332,48.139,
157634,70.767,48.139,
157635,119.486,96.859,
157636,118.921,96.859,
157637,70.201,48.139,
157638,69.635,48.139,
157639,118.355,96.859,
157640,117.789,96.859,
